Reference genome	Start	End	Core gene
NC_007530	4999121	4999927	GBAA_RS26845
NC_007530	4999924	5001207	GBAA_RS26850
NC_007530	5001282	5003972	GBAA_RS26855
NC_007530	5004126	5005778	GBAA_RS26860
NC_007530	5005880	5006269	GBAA_RS26865
NC_007530	5006319	5008883	GBAA_RS26870
NC_007530	5008883	5009146	GBAA_RS26875
NC_007530	5009399	5010697	GBAA_RS26880
NC_007530	5012183	5013184	GBAA_RS26890
NC_007530	5013346	5013618	GBAA_RS26895
NC_007530	5014023	5014403	GBAA_RS26900
NC_007530	5014559	5014693	GBAA_RS26905
NC_007530	5014835	5015740	GBAA_RS26910
NC_007530	5015902	5016606	GBAA_RS26915
NC_007530	5016606	5017448	GBAA_RS26920
NC_007530	5018765	5019784	GBAA_RS26935
NC_007530	5019992	5021296	GBAA_RS26940
NC_007530	5021336	5022046	GBAA_RS26945
NC_007530	5022092	5022328	GBAA_RS26950
NC_007530	5024216	5025709	GBAA_RS26960
NC_007530	5025706	5027568	GBAA_RS26965
NC_007530	5027905	5028429	GBAA_RS26975
NC_007530	5028426	5028845	GBAA_RS26980
NC_007530	5028871	5029872	GBAA_RS26985
NC_007530	5029872	5030972	GBAA_RS26990
NC_007530	5031927	5032445	GBAA_RS27000
NC_007530	5033095	5035824	GBAA_RS27010
NC_007530	5035896	5036549	GBAA_RS27015
NC_007530	5039461	5040321	GBAA_RS27035
NC_007530	5040657	5042165	GBAA_RS27040
NC_007530	5042177	5042719	GBAA_RS27045
NC_007530	5042716	5043222	GBAA_RS27050
NC_007530	5043350	5043568	GBAA_RS27055
NC_007530	5043625	5044344	GBAA_RS27060
NC_007530	5058593	5058838	GBAA_RS27160
NC_007530	5059242	5060513	GBAA_RS27165
NC_007530	5060856	5061821	GBAA_RS27170
NC_007530	5061939	5063228	GBAA_RS27175
NC_007530	5064628	5064996	GBAA_RS27185
NC_007530	5065198	5065722	GBAA_RS27190
NC_007530	5065754	5067361	GBAA_RS27195
NC_007530	5067619	5068146	GBAA_RS27200
NC_007530	5068301	5068930	GBAA_RS27205
NC_007530	5068995	5070134	GBAA_RS27210
NC_007530	5070156	5071286	GBAA_RS27215
NC_007530	5071360	5072211	GBAA_RS27220
NC_007530	5072261	5073442	GBAA_RS27225
NC_007530	5073553	5075664	GBAA_RS27230
NC_007530	5075971	5077164	GBAA_RS27235
NC_007530	5077197	5078150	GBAA_RS27240
NC_007530	5078278	5080956	GBAA_RS27245
NC_007530	5080975	5081121	GBAA_RS27250
NC_007530	5082784	5083386	GBAA_RS27260
NC_007530	5083383	5084513	GBAA_RS27265
NC_007530	5084514	5085248	GBAA_RS27270
NC_007530	5085245	5086147	GBAA_RS27275
NC_007530	5086305	5087099	GBAA_RS27280
NC_007530	5097548	5097922	GBAA_RS27305
NC_007530	5097948	5098619	GBAA_RS27310
NC_007530	5098904	5099431	GBAA_RS27320
NC_007530	5099828	5101498	GBAA_RS27325
NC_007530	5101498	5101935	GBAA_RS27330
NC_007530	5102138	5103124	GBAA_RS27335
NC_007530	5103150	5103512	GBAA_RS27340
NC_007530	5103747	5104784	GBAA_RS27345
NC_007530	5106222	5107049	GBAA_RS27360
NC_007530	5107236	5108399	GBAA_RS27365
NC_007530	5108405	5108812	GBAA_RS27370
NC_007530	5108964	5109689	GBAA_RS27375
NC_007530	5109789	5111840	GBAA_RS27380
NC_007530	5112063	5112572	GBAA_RS27385
NC_007530	5112598	5113272	GBAA_RS27390
NC_007530	5113384	5113569	GBAA_RS27395
NC_007530	5113609	5114913	GBAA_RS27400
NC_007530	5115060	5116004	GBAA_RS27405
NC_007530	5116196	5117008	GBAA_RS27410
NC_007530	5117024	5118040	GBAA_RS27415
NC_007530	5119400	5119624	GBAA_RS27430
NC_007530	5119909	5120601	GBAA_RS27435
NC_007530	5120630	5121220	GBAA_RS27440
NC_007530	5121397	5122242	GBAA_RS27445
NC_007530	5122291	5123262	GBAA_RS27450
NC_007530	5123518	5124261	GBAA_RS27455
NC_007530	5124463	5125734	GBAA_RS27460
NC_007530	5125908	5126330	GBAA_RS27465
NC_007530	5126358	5126795	GBAA_RS27470
NC_007530	5126826	5127194	GBAA_RS27475
NC_007530	5127259	5127543	GBAA_RS27480
NC_007530	5128637	5129920	GBAA_RS27490
NC_007530	5130093	5130914	GBAA_RS27495
NC_007530	5131124	5131417	GBAA_RS27500
NC_007530	5131456	5132133	GBAA_RS27505
NC_007530	5132153	5133145	GBAA_RS27510
NC_007530	5134052	5134861	GBAA_RS27520
NC_007530	5136020	5136646	GBAA_RS27530
NC_007530	5140770	5142002	GBAA_RS27550
NC_007530	5142044	5142739	GBAA_RS27555
NC_007530	5142846	5143517	GBAA_RS27560
NC_007530	5143577	5144203	GBAA_RS27565
NC_007530	5144395	5145042	GBAA_RS27570
NC_007530	5146769	5147593	GBAA_RS27580
NC_007530	5147672	5148727	GBAA_RS27585
NC_007530	5149070	5151145	GBAA_RS27595
NC_007530	5151267	5151983	GBAA_RS27600
NC_007530	5155598	5156998	GBAA_RS27620
NC_007530	5157270	5157902	GBAA_RS27625
NC_007530	5158033	5159334	GBAA_RS27630
NC_007530	5159427	5160740	GBAA_RS27635
NC_007530	5161053	5161565	GBAA_RS27640
NC_007530	5161950	5163404	GBAA_RS27645
NC_007530	5163433	5164254	GBAA_RS27650
NC_007530	5164450	5166003	GBAA_RS27655
NC_007530	5167587	5169026	GBAA_RS27670
NC_007530	5169329	5169712	GBAA_RS27675
NC_007530	5169749	5170720	GBAA_RS27680
NC_007530	5170751	5171623	GBAA_RS27685
NC_007530	5171764	5174880	GBAA_RS27690
NC_007530	5174909	5175874	GBAA_RS27695
NC_007530	5177337	5178029	GBAA_RS27705
NC_007530	5178064	5178495	GBAA_RS27710
NC_007530	5179346	5181115	GBAA_RS27720
NC_007530	5181444	5182742	GBAA_RS27725
NC_007530	5182839	5184407	GBAA_RS27730
NC_007530	5184770	5185840	GBAA_RS27735
NC_007530	5186057	5186683	GBAA_RS27740
NC_007530	5186772	5187653	GBAA_RS27745
NC_007530	5187759	5188349	GBAA_RS27750
NC_007530	5188776	5189177	GBAA_RS27755
NC_007530	5189321	5190337	GBAA_RS27760
NC_007530	5190562	5191209	GBAA_RS27765
NC_007530	5191374	5191934	GBAA_RS27770
NC_007530	5191977	5193422	GBAA_RS27775
NC_007530	5193609	5194640	GBAA_RS27780
NC_007530	5194881	5195864	GBAA_RS27785
NC_007530	5195999	5197816	GBAA_RS27790
NC_007530	5197854	5198732	GBAA_RS27795
NC_007530	5198914	5199393	GBAA_RS27800
NC_007530	5199692	5200867	GBAA_RS27810
NC_007530	5202532	5203848	GBAA_RS27825
NC_007530	5205690	5206397	GBAA_RS27835
NC_007530	5210205	5210651	GBAA_RS27870
NC_007530	5210648	5212621	GBAA_RS27875
NC_007530	5212700	5213635	GBAA_RS27880
NC_007530	5213716	5213949	GBAA_RS27885
NC_007530	5213995	5214516	GBAA_RS27890
NC_007530	5214543	5214833	GBAA_RS27895
NC_007530	5215025	5216125	GBAA_RS27900
NC_007530	5216241	5216438	GBAA_RS27905
NC_007530	5216459	5217340	GBAA_RS27910
NC_007530	5217600	5218196	GBAA_RS27915
NC_007530	5218217	5219074	GBAA_RS27920
NC_007530	5220013	5220885	GBAA_RS27930
NC_007530	5220990	5221709	GBAA_RS27935
NC_007530	5221731	5223620	GBAA_RS27940
NC_007530	5225270	5225887	GBAA_RS27950
NC_007530	5225884	5226651	GBAA_RS27955
NC_007530	5226691	5227050	GBAA_RS27960
NC_007530	5227127	5227261	GBAA_RS27965
NC_007530	206362	206457	GBAA_RS29385
NC_007530	207348	207443	GBAA_RS29390
NC_007530	482983	483186	GBAA_RS29495
NC_007530	927829	927966	GBAA_RS29590
NC_007530	968228	969979	GBAA_RS29610
NC_007530	976122	976232	GBAA_RS29625
NC_007530	1394947	1395174	GBAA_RS29735
NC_007530	1754426	1754530	GBAA_RS29885
NC_007530	1926963	1927049	GBAA_RS29945
NC_007530	2646727	2646882	GBAA_RS30270
NC_007530	2660562	2660918	GBAA_RS30275
NC_007530	2661125	2661265	GBAA_RS30280
NC_007530	2677028	2677180	GBAA_RS30290
NC_007530	2919543	2919704	GBAA_RS30420
NC_007530	2923510	2923599	GBAA_RS30425
NC_007530	2933267	2933458	GBAA_RS30430
NC_007530	3196004	3196561	GBAA_RS30525
NC_007530	3268096	3268353	GBAA_RS30560
NC_007530	3393564	3393758	GBAA_RS30590
NC_007530	3457043	3457192	GBAA_RS30625
NC_007530	3557629	3557721	GBAA_RS30675
NC_007530	3983879	3984013	GBAA_RS30775
NC_007530	4055504	4055620	GBAA_RS30800
NC_007530	2956589	2957110	GBAA_RS31410
NC_007530	215630	215752	GBAA_RS31860
NC_007530	641473	641709	GBAA_RS31865
NC_007530	1439188	1439322	GBAA_RS31890
NC_007530	1565287	1565406	GBAA_RS31895
NC_007530	2570267	2570500	GBAA_RS31935
NC_007530	3953616	3953822	GBAA_RS31945
NC_007530	4701521	4701694	GBAA_RS31965
NC_007530	613291	613422	GBAA_RS32000
NC_007530	1497775	1497888	GBAA_RS32010
NC_007530	3528419	3528562	GBAA_RS32030
NC_007530	216122	216313	GBAA_RS32045
NC_007530	448687	448845	GBAA_RS32055
NC_007530	458648	458818	GBAA_RS32065
NC_007530	459042	459179	GBAA_RS32070
NC_007530	461623	461793	GBAA_RS32075
NC_007530	463897	464043	GBAA_RS32080
NC_007530	480275	480436	GBAA_RS32085
NC_007530	492264	492422	GBAA_RS32090
NC_007530	829536	829706	GBAA_RS32095
NC_007530	921143	921304	GBAA_RS32100
NC_007530	921403	921726	GBAA_RS32105
NC_007530	946891	947058	GBAA_RS32110
NC_007530	950318	950473	GBAA_RS32115
NC_007530	992972	993109	GBAA_RS32120
NC_007530	1038163	1038330	GBAA_RS32130
NC_007530	1085943	1086101	GBAA_RS32145
NC_007530	1092426	1092587	GBAA_RS32150
NC_007530	1170668	1170841	GBAA_RS32155
NC_007530	1266976	1267158	GBAA_RS32165
NC_007530	1278587	1278739	GBAA_RS32170
NC_007530	1301908	1302066	GBAA_RS32175
NC_007530	1326306	1326467	GBAA_RS32185
NC_007530	1328039	1328188	GBAA_RS32190
NC_007530	1435348	1435521	GBAA_RS32195
NC_007530	1569090	1569716	GBAA_RS32200
NC_007530	1691964	1692137	GBAA_RS32210
NC_007530	1902756	1902902	GBAA_RS32220
NC_007530	1911271	1911420	GBAA_RS32225
NC_007530	2285656	2285814	GBAA_RS32240
NC_007530	2290552	2290692	GBAA_RS32245
NC_007530	2403843	2403986	GBAA_RS32260
NC_007530	2496369	2496512	GBAA_RS32275
NC_007530	2572981	2573154	GBAA_RS32280
NC_007530	2598917	2599054	GBAA_RS32285
NC_007530	2686578	2686748	GBAA_RS32290
NC_007530	2859865	2860098	GBAA_RS32300
NC_007530	2875756	2875908	GBAA_RS32305
NC_007530	2963166	2963324	GBAA_RS32315
NC_007530	3022496	3022657	GBAA_RS32320
NC_007530	3137259	3137402	GBAA_RS32330
NC_007530	3298228	3298419	GBAA_RS32335
NC_007530	3456426	3456584	GBAA_RS32350
NC_007530	3472789	3472950	GBAA_RS32360
NC_007530	3481340	3481501	GBAA_RS32365
NC_007530	3495830	3495994	GBAA_RS32370
NC_007530	3499326	3499496	GBAA_RS32375
NC_007530	3505645	3505812	GBAA_RS32380
NC_007530	3774887	3775057	GBAA_RS32390
NC_007530	3784122	3784298	GBAA_RS32395
NC_007530	3784328	3784492	GBAA_RS32400
NC_007530	3785878	3786027	GBAA_RS32405
NC_007530	3788354	3788503	GBAA_RS32410
NC_007530	3843446	3843595	GBAA_RS32415
NC_007530	3981776	3981931	GBAA_RS32420
NC_007530	3987675	3987767	GBAA_RS32425
NC_007530	4211121	4211297	GBAA_RS32430
NC_007530	4342890	4343063	GBAA_RS32440
NC_007530	4397974	4398147	GBAA_RS32445
NC_007530	4421550	4421711	GBAA_RS32450
NC_007530	4528291	4528452	GBAA_RS32455
NC_007530	4558856	4559059	GBAA_RS32460
NC_007530	4668210	4668386	GBAA_RS32465
NC_007530	4743571	4743765	GBAA_RS32470
NC_007530	4766070	4766240	GBAA_RS32475
NC_007530	4947013	4947162	GBAA_RS32480
